P,FC Extended Link Svc,fcels
P,FC Fabric Configuration Server,fcs
P,Fibre Channel Fabric Zone Server,fcfzs
P,FastCGI,fcgi
P,FCIP,fcip
P,Fibre Channel over Ethernet,fcoe
P,Fibre Channel over Infiniband,fcoib
P,Fibre Channel Protocol for SCSI,fcp
P,Fibre Channel Single Byte Command,fcsb3
P,Fibre Channel Security Protocol,fcsp
P,Fibre Channel SW_ILS,swils
P,Fiber Distributed Data Interface,fddi
P,Foundry Discovery Protocol,fdp
P,Far End Failure Detection,fefd
P,Sony FeliCa,felica
P,FOUNDATION Fieldbus,ff
P,File,file
P,PCAP File Format,file-pcap
P,DCE DFS File Exporter,fileexp
P,finger,finger
P,FCoE Initialization Protocol,fip
P,Financial Information eXchange Protocol,fix
P,DCE DFS Fileset Location Server,fldb
P,FlexNet,flexnet
P,FlexRay Protocol,flexray
P,NSN FLIP,flip
P,File Mapping Protocol,fmp
P,File Mapping Protocol Nofity,fmp_notify
P,Flight Message Transfer Protocol (FMTP),fmtp
P,Forwarding and Control Element Separation Protocol,forces
P,FP,fp
P,FP Hint,fp_hint
P,Huawei FP Multiplexing Header,fp_mux
P,IEEE 802.3br Frame Preemption Protocol,fpp
P,Frame Relay,fr
P,Fractal Generator Protocol,fractalgeneratorprotocol
P,Frame,frame
P,Packet comments,pkt_comment
P,System Call,syscall
P,ISO 8571 FTAM,ftam
P,FTDI FT USB,ftdift
P,File Transfer Protocol (FTP),ftp
P,FTP Data,ftp-data
P,FTServer Operations,ftserver
P,Checkpoint FW-1,fw1
P,G.723,g723
P,Gadu-Gadu Protocol,gadu-gadu
P,GBCS GBZ,gbcs_gbz
P,GBCS Message,gbcs_message
P,GBCS Tunnel,gbcs_tunnel
P,GCSNA,gcsna
P,GDB Remote Serial Protocol,gdb
P,Firebird SQL Database Remote Protocol,gdsdb
P,Gearman Protocol,gearman
P,Cisco GED-125 Protocol,ged125
P,Graylog Extended Log Format,gelf
P,Generic Network Virtualization Encapsulation,geneve
P,GeoNetworking,gnw
P,Generic Framing Procedure,gfp
P,Compuserve GIF,image-gif
P,giFT Internet File Transfer,gift
P,General Inter-ORB Protocol,giop
P,Coseventcomm Dissector Using GIOP API,giop-coseventcomm
P,Cosnaming Dissector Using GIOP API,giop-cosnaming
P,Gias Dissector Using GIOP API,giop-gias
P,Parlay Dissector Using GIOP API,giop-parlay
P,Tango Dissector Using GIOP API,giop-tango
P,Git Smart Protocol,git
P,Gateway Load Balancing Protocol,glbp
P,Glow,glow
P,GlusterFS Callback,glusterfs.cbk
P,Gluster CLI,gluster.cli
P,Gluster Dump,gluster.dump
P,Gluster Daemon,glusterd
P,Gluster Daemon Management,glusterd.mgmt
P,Gluster Daemon Brick Operations,glusterd.brick
P,Gluster Daemon Friend Operations,glusterd.friend
P,GlusterFS Handshake,glusterfs.hndsk
P,Gluster Portmap,gluster.pmap
P,GlusterFS,glusterfs
P,Gigamon Header,gmhdr
P,Gigamon Trailer,gmtrailer
P,GEO-Mobile Radio (1) BCCH,gmr1.bcch
P,GEO-Mobile Radio (1) Common,gmr1.common
P,GEO-Mobile Radio (1) DTAP,gmr1.dtap
P,GEO-Mobile Radio (1) RACH,gmr1.rach
P,GEO-Mobile Radio (1) RR,gmr1.rr
P,GEO-Mobile Radio (1) CCCH,gmr1.ccch
P,GARP Multicast Registration Protocol,gmrp
P,Gnutella Protocol,gnutella
P,GOOSE,goose
P,Gopher,gopher
P,GPEF,gpef
P,GPRS CDR,gprscdr
P,GQUIC (Google Quick UDP Internet Connections),gquic
P,Generic Routing Encapsulation,gre
P,GRPC Message,grpc
P,GSM A-I/F BSSMAP,gsm_a.bssmap
P,GSM A-I/F COMMON,gsm_a
P,GSM A-I/F DTAP,gsm_a.dtap
P,GSM A-I/F GPRS Mobility and Session Management,gsm_a.gm
P,GSM A-I/F RP,gsm_a.rp
P,GSM A-I/F Radio Resource Management,gsm_a.rr
P,GSM CCCH,gsm_a.ccch
P,GSM SACCH,gsm_a.sacch
P,GSM EC-CCCH,gsm_a.ec_ccch
P,BSS LCS Assistance Protocol,bsslap
P,Lb-I/F BSSMAP LE,gsm_bssmap_le
P,GSM Cell Broadcast Channel,gsm_cbch
P,GSM Mobile Application,gsm_map
P,GSM-R User-to-User Signaling,gsm-r-uus1
P,Radio Link Control, Medium Access Control, 3GPP TS44.060,gsm_rlcmac
P,GSM SIM 11.11,gsm_sim
P,GSM SMS TPDU (GSM 03.40),gsm_sms
P,GSM Short Message Service User Data,gsm_sms_ud
P,GSM Um Interface,gsm_um
P,GSM Radiotap,gsmtap
P,GSMTAP libosmocore logging,gsmtap_log
P,GSS-API Generic Security Service Application Program Interface,gss-api
P,Osmocom General Subscriber Update Protocol,gsup
P,GPRS Tunneling Protocol,gtp
P,GPRS Tunneling Protocol Prime,gtpprime
P,GPRS Tunneling Protocol V2,gtpv2
P,GigE Vision Control Protocol,gvcp
P,GARP VLAN Registration Protocol,gvrp
P,GigE Vision Streaming Protocol,gvsp
P,Sinec H1 Protocol,h1
P,ITU-T Recommendation H.223,h223
P,ITU-T Recommendation H.223 (Bitswapped),h223_bitswapped
P,H323-MESSAGES,h225
P,H.225 RAS,h225_ras
P,H235-SECURITY-MESSAGES,h235
P,MULTIMEDIA-SYSTEM-CONTROL,h245
P,H.248 MEGACO,h248
P,H.248 3GPP,h248.3gpp
P,H.248.7,h248.an
P,H.248 Annex C,h248.annexc
P,H.248 Annex E,h248e
P,H.248.10,h248.chp
P,H.248.2,h248.2
P,ITU-T Recommendation H.261,h261
P,ITU-T Recommendation H.263 RTP Payload header (RFC4629),h263p
P,ITU-T Recommendation H.263,h263
P,H.264,h264
P,H.265,h265
P,H.282 Remote Device Control,rdc
P,H.283 Logical Channel Transport,lct
P,H.323,h323
P,H.450 Supplementary Services,h450
P,H.450 Remote Operations Apdus,h450.ros
P,H.460 Supplementary Services,h460
P,H.501 Mobility,h501
P,HART_IP Protocol,hart_ip
P,Hazelcast Wire Protocol,hzlcst
P,Bluetooth HCI H1,hci_h1
P,Bluetooth HCI H4,hci_h4
P,Bluetooth Linux Monitor Transport,hci_mon
P,Bluetooth HCI USB Transport,hci_usb
P,Hummingbird NFS Daemon,hclnfsd
P,Hotline Command-Response Transaction protocol,hcrt
P,High bandwidth Digital Content Protection,hdcp
P,High bandwidth Digital Content Protection version 2,hdcp2
P,HDFS Protocol,hdfs
P,HDFSDATA Protocol,hdfsdata
P,High-Definition Multimedia Interface,hdmi
P,Host Identity Protocol,hip
P,Harman HiQnet,hiqnet
P,High-Speed LAN Instrument Protocol,hislip
P,Health Level Seven,hl7
P,UTRAN Iuh interface HNBAP signalling,hnbap
P,HomePlug protocol,homeplug
P,HomePlug AV protocol,homeplug-av
P,HomePNA, wlan link local tunnel,hpna
P,HP encapsulated remote mirroring,hp_erm
P,HP Extended Local-Link Control,hpext
P,HPFEEDS HoneyPot Feeds Protocol,hpfeeds
P,HP Switch Protocol,hpsw
P,HP NIC Teaming Heartbeat,hpteam
P,High-speed SECS Message Service Protocol,hsms
P,High-availability Seamless Redundancy (IEC62439 Part 3 Chapter 5),hsr
P,HSR/PRP Supervision (IEC62439 Part 3),hsr_prp_supervision
P,Cisco Hot Standby Router Protocol,hsrp
P,Hypertext Transfer Protocol,http
P,Simple Service Discovery Protocol,ssdp
P,HyperText Transfer Protocol 2,http2
P,HTML Form URL Encoded,urlencoded-form
P,HyperSCSI,hyperscsi
P,Inter-Integrated Circuit,i2c
P,I2C Events,i2c_event
P,I2C Data,i2c_data
P,Inter-Access-Point Protocol,iapp
P,Inter-Asterisk eXchange v2,iax2
P,Infiniband Sockets Direct Protocol,infiniband_sdp
P,iCall Communication Protocol,icall
P,Internet Content Adaptation Protocol,icap
P,Internet Communications Engine Protocol,icep
P,DCE DFS ICL RPC,icl_rpc
P,Internet Control Message Protocol,icmp
P,Internet Control Message Protocol v6,icmpv6
P,Internet Cache Protocol,icp
P,ICQ Protocol,icq
P,X.519 Internet Directly Mapped Protocol,idmp
P,Internetwork Datagram Protocol,idp
P,ISO/IEC 10747 (1993): Inter Domain Routing Protocol ,idrp
P,IEC 60870-5-101,iec60870_101
P,IEC 60870-5-104,iec60870_104
P,IEC 60870-5-101/104 ASDU,iec60870_asdu
P,IEEE1609dot2,ieee1609dot2
P,IEEE 1905.1a,ieee1905
P,IEEE 802.11 wireless LAN aggregate frame,wlan_aggregate
P,IEEE 802.11 wireless LAN,wlan
P,IEEE 802.11 wireless LAN (Centrino),wlan_centrino
P,IEEE 802.11 wireless LAN extension frame,wlan_ext
P,Prism capture header,prism
P,802.11 radio information,wlan_radio
P,AVS WLAN Capture header,wlancap
P,IEEE 802.15.4 Low-Rate Wireless PAN,wpan
P,IEEE 802.15.4 Low-Rate Wireless PAN non-ASK PHY,wpan-nonask-phy
P,ZBOSS IEEE 802.15.4 dump,wpan-zboss
P,IEEE 802.15.4 Low-Rate Wireless PAN TAP,wpan-tap
P,IEEE 802.1ah,ieee8021ah
P,IEEE 802.1ad,ieee8021ad
P,IEEE802a OUI Extended Ethertype,ieee802a
P,iFCP,ifcp
P,Internet Group membership Authentication Protocol,igap
P,Internet Group Management Protocol,igmp
P,Cisco Interior Gateway Routing Protocol,igrp
P,OMA Internal Location Protocol,ilp
P,Internet Message Access Protocol,imap
P,Internet Message Format,imf
P,Intelligent Network Application Protocol,inap
P,InfiniBand,infiniband
P,InfiniBand Link,infiniband_link
P,Mellanox EoIB Encapsulation Header,infiniband.eoib
P,Interlink Protocol,interlink
P,Internet Protocol Version 4,ip
P,IP Option - End of Options List (EOL),ip.options.eol
P,IP Option - No-Operation (NOP),ip.options.nop
P,IP Option - Security,ip.options.security
P,IP Option - Loose Source Route,ip.options.route
P,IP Option - Time Stamp,ip.options.timestamp
P,IP Option - Extended Security,ip.options.ext_security
P,IP Option - Commercial Security,ip.options.cipso
P,IP Option - Record Route,ip.options.record_route
P,IP Option - Stream ID,ip.options.sid
P,IP Option - Strict Source Route,ip.options.source_route
P,IP Option - MTU Probe,ip.options.mtu_probe
P,IP Option - MTU Reply,ip.options.mtu_reply
P,IP Option - Traceroute,ip.options.traceroute
P,IP Option - Router Alert,ip.options.routeralert
P,IP Option - Selective Directed Broadcast,ip.options.sdb
P,IP Option - Quick-Start,ip.options.qs
P,GSM over IP protocol as used by ip.access,gsm_ipa
P,GSM over IP ip.access CCM sub-protocol,ipaccess
P,International Passenger Airline Reservation System,ipars
P,PPP IP Control Protocol,ipcp
P,IP Addresses (deprecated),ipcp.opt.addrs
P,IP Compression Protocol,ipcp.opt.compress
P,IP Address,ipcp.opt.addr
P,Mobile Node's Home IP Address,ipcp.opt.mobileipv4
P,Primary DNS Server IP Address,ipcp.opt.pri_dns
P,Primary NBNS Server IP Address,ipcp.opt.pri_nbns
P,Secondary DNS Server IP Address,ipcp.opt.sec_dns
P,Secondary NBNS Server IP Address,ipcp.opt.sec_nbns
P,Profiles (RFC3241),ipcp.opt.rohc.profile_bytes
P,RTP compression (RFC2508),ipcp.opt.iphc.rtp_compress
P,Enhanced RTP compression (RFC3545),ipcp.opt.iphc.enhanced_rtp_compress
P,Negotiating header compression (RFC3545),ipcp.opt.iphc.neghdrcomp
P,IP Device Control (SS7 over IP),ipdc
P,IPDR,ipdr
P,SAMIS-TYPE-1 Record,ipdr_samis_type_1
P,iPerf2 Packet Data,iperf2
P,IP Over FC,ipfc
P,CRTP,crtp
P,CRTP (CUDP 16),crtp_cudp16
P,CRTP (CUDP 8),crtp_cudp8
P,CRTP (CS),crtp_cs
P,CRTP (CNTCP),crtp_cntcp
P,Intelligent Platform Management Interface,ipmi
P,Intelligent Platform Management Bus,ipmb
P,Keyboard Controller Style Interface,kcs
P,Serial Terminal Mode Interface,tmode
P,Intelligent Platform Management Interface (Session Wrapper),ipmi_session
P,IPMI Trace Data Collection,ipmi.trace
P,Solaris IPNET,ipnet
P,IP over Infiniband,ipoib
P,IPOS Kernel Packet Protocol,ipos
P,Internet Printing Protocol,ipp
P,Authentication Header,ah
P,Encapsulating Security Payload,esp
P,IP Payload Compression,ipcomp
P,IPSICTL,ipsictl
P,Internet Protocol Version 6,ipv6
P,IPv6 Hop-by-Hop Option,ipv6.hopopts
P,Routing Header for IPv6,ipv6.routing
P,IPv6 Routing Type - Source Route,ipv6.routing.type.rt0
P,IPv6 Routing Type - Type 2,ipv6.routing.type.mipv6
P,IPv6 Routing Type - RPL Source Route,ipv6.routing.type.mipv6
P,IPv6 Routing Types - Segment Routing,ipv6.routing.type.srh
P,Fragment Header for IPv6,ipv6.fraghdr
P,Destination Options for IPv6,ipv6.dstopts
P,PPP IPv6 Control Protocol,ipv6cp
P,Interface Identifier,ipv6cp.opt.interface_identifier
P,IPv6 compression,ipv6cp.opt.compress
P,IP Virtual Services Sync Daemon,ipvs
P,Internetwork Packet eXchange,ipx
P,Sequenced Packet eXchange,spx
P,IPX Routing Information Protocol,ipxrip
P,NetWare Serialization Protocol,nw_serial
P,IPX Message,ipxmsg
P,Service Advertisement Protocol,ipxsap
P,IPX WAN,ipxwan
P,Internet Relay Chat,irc
P,Internet Security Association and Key Management Protocol,isakmp
P,iSCSI,iscsi
P,ISDN,isdn
P,ISDN supplementary services,isdn_sup
P,iSCSI Extensions for RDMA,iser
P,Intelligent Service Interface,isi
P,ISO 10589 ISIS InTRA Domain Routeing Information Exchange Protocol,isis
P,ISO 10589 ISIS Complete Sequence Numbers Protocol Data Unit,isis.csnp
P,ISIS HELLO,isis.hello
P,ISO 10589 ISIS Link State Protocol Data Unit,isis.lsp
P,ISO 10589 ISIS Partial Sequence Numbers Protocol Data Unit,isis.psnp
P,Cisco ISL,isl
P,ISMACryp Protocol,ismacryp
P,InterSwitch Message Protocol,ismp
P,iSNS,isns
P,ISO/IEC 14443,iso14443
P,ISO15765 Protocol,iso15765
P,ISO/IEC 7816,iso7816
P,ISO/IEC 7816-3,iso7816.atr
P,ISO 8583-1,iso8583
P,ISObus,isobus
P,ISObus Virtual Terminal,isobus.vt
P,ISDN User Part,isup
P,Internal TDM,itdm
P,Intelligent Transport Systems,its
P,ITS message - DENM,its.message.denm
P,ITS message - DENMv1,its.message.denmv1
P,ITS message - CAM,its.message.cam
P,ITS message - CAMv1,its.message.camv1
P,ITS message - SPATEM,its.message.spatem
P,ITS message - MAPEM,its.message.mapem
P,ITS message - IVIM,its.message.ivim
P,ITS message - EVRSR,its.message.evrsr
P,ITS message - SREM,its.message.srem
P,ITS message - SSEM,its.message.ssem
P,ITS message - RTCMEM,its.message.rtcmem
P,ITS message - EVCSN,its.message.evcsn
P,ITS message - TISTPG,its.message.tistpg
P,DSRC Addition Grp C (EU),dsrc.addgrpc
P,ISDN Q.921-User Adaptation Layer,iua
P,IuUP,iuup
P,iWARP Direct Data Placement and Remote Direct Memory Access Protocol,iwarp_ddp_rdmap
P,Ixia Trailer,ixiatrailer
P,ixveriwave,ixveriwave
P,SAE J1939,j1939
P,JPEG File Interchange Format,image-jfif
P,Juniper Packet Mirror,jmirror
P,RFC 2435 JPEG,jpeg
P,JavaScript Object Notation,json
P,Juniper,juniper
P,JXTA P2P,jxta
P,JXTA Message,jxta.message
P,K12xx,k12
P,Kerberos Administration,kadm5
P,Kafka,kafka
P,Kontiki Delivery Protocol,kdp
P,Kismet Drone/Server Protocol,kdsp
P,Kerberos,kerberos
P,Kingfisher,kf
P,Kerberized Internet Negotiation of Key,kink
P,Kismet Client/Server Protocol,kismet
P,Kernel Lock Manager,klm
P,kNet Protocol,knet
P,KNX/IP,kip
P,MS Kpasswd,kpasswd
P,Kerberos v4,krb4
P,DCE/RPC Kerberos V,krb5rpc
P,Kyoto Tycoon Protocol,kt
P,Layer 1 Event Messages,data-l1-events
P,Layer 2 Tunneling Protocol,l2tp
P,LACP,lacp
P,LANforge Traffic Generator,lanforge
P,Link Access Procedure Balanced (LAPB),lapb
P,Link Access Procedure Balanced Ethernet (LAPBETHER),lapbether
P,Link Access Procedure, Channel D (LAPD),lapd
P,Link Access Procedure, Channel Dm (LAPDm),lapdm
P,Laplink,laplink
P,Link Access Procedure, Satellite channel (LAPSat),lapsat
P,Local Area Transport,lat
P,29West Protocol,29west
P,LBMC Protocol,lbmc
P,LBMPDM Protocol,lbmpdm
P,LBMPDM over TCP Protocol,lbmpdm_tcp
P,LBM Topic Resolution Protocol,lbmr
P,LBT Reliable Multicast Protocol,lbtrm
P,LBT Reliable Unicast Protocol,lbtru
P,LBT TCP Protocol,lbttcp
P,PPP Link Control Protocol,lcp
P,Vendor Specific,lcp.opt.vendor
P,Maximum Receive Unit,lcp.opt.mtu_bytes
P,Async Control Character Map,lcp.opt.asyncmap_bytes
P,Authentication Protocol,lcp.opt.auth_protocol_bytes
P,Quality Protocol,lcp.opt.quality_protocol_bytes
P,Magic Number,lcp.opt.magic_number_bytes
P,Link Quality Monitoring,lcp.opt.linkqualmon
P,Protocol Field Compression,lcp.opt.field_compress
P,Address and Control Field Compression,lcp.opt.addr_field_compress
P,FCS Alternatives,lcp.opt.fcs_alternatives_bytes
P,Self Describing Pad,lcp.opt.self_desc_pad
P,Numbered Mode,lcp.opt.numbered_mode
P,Callback,lcp.opt.callback
P,Compound Frames (Deprecated),lcp.opt.compound_frames
P,Nominal Data Encapsulation (Deprecated),lcp.opt.nomdataencap
P,Multilink MRRU,lcp.opt.multilink_mrru
P,Multilink Short Sequence Number Header,lcp.opt.multilink_ssnh
P,Multilink Endpoint Discriminator,lcp.opt.multilink_ep_disc
P,DCE Identifier,lcp.opt.dce_identifier
P,Multi Link Plus Procedure,lcp.opt.multilink_pp
P,Link Discriminator for BACP,lcp.opt.link_discrim_bytes
P,Authentication Option,lcp.opt.auth
P,Consistent Overhead Byte Stuffing (COBS),lcp.opt.cobs
P,Prefix Elision,lcp.opt.prefix_elision
P,Multilink header format,lcp.opt.multilink_hdr_fmt
P,Internationalization,lcp.opt.internationalization
P,Simple Data Link on SONET/SDH,lcp.opt.sonet_sdh
P,LCS Application Protocol,lcsap
P,LDAC Codec,ldac
P,Lightweight Directory Access Protocol,ldap
P,Connectionless Lightweight Directory Access Protocol,cldap
P,Label Distribution Protocol,ldp
P,Local Download Sharing Service,ldss
P,Landis & Gyr Telegyr 8979,lg8979
P,LGE Monitor,lge_monitor
P,Link 16,link16
P,ENEA LINX,linx
P,ENEA LINX over TCP,linxtcp
P,Locator/ID Separation Protocol,lisp
P,Locator/ID Separation Protocol (Data),lisp-data
P,Locator/ID Separation Protocol (Reliable Transport),lisp-tcp
P,DCE/RPC NCS 1.5.1 Local Location Broker,llb
P,Logical-Link Control,llc
P,Logical Link Control GPRS,llcgprs
P,Link Layer Discovery Protocol,lldp
P,Low Level Reader Protocol,llrp
P,Veritas Low Latency Transport (LLT),llt
P,Link Layer Topology Discovery,lltd
P,Local Management Interface,lmi
P,Link Management Protocol (LMP),lmp
P,Lustre Network,lnet
P,Local Number Portability Database Query,lnpdqp
P,3GPP log packet,log3gpp
P,Android Logcat,logcat
P,Android Logcat Text,logcat_text
P,Logotype Certificate Extensions,logotypecertextn
P,Local Operating Network,lon
P,Configuration Test Protocol (loopback),loop
P,LoRaTap header,loratap
P,LoRaWAN Protocol,lorawan
P,Line Printer Daemon Protocol,lpd
P,LTE Positioning Protocol (LPP),lpp
P,LTE Positioning Protocol A (LPPa),lppa
P,LTE Positioning Protocol Extensions (LLPe),lppe
P,Pegasus Lightweight Stream Control,lsc
P,Local Service Discovery,lsd
P,LTE Radio Resource Control (RRC) protocol,lte_rrc
P,Licklider Transmission Protocol,ltp
P,Lustre,lustre
P,LWAPP Encapsulated Packet,lwapp
P,LWAPP Layer 3 Packet,lwapp-l3
P,LWAPP Control Message,lwapp-cntl
P,Lightweight Mesh (v1.1.1),lwm
P,Lightweight M2M TLV,lwm2mtlv
P,Light Weight DNS RESolver (BIND9),lwres
P,M2 Application Protocol,m2ap
P,MTP2 Peer Adaptation Layer,m2pa
P,MTP 2 Transparent Proxy,m2tp
P,MTP 2 User Adaptation Layer,m2ua
P,M3 Application Protocol,m3ap
P,MTP 3 User Adaptation Layer,m3ua
P,IEEE 1722 MAAP Protocol,maap
P,MAC-LTE,mac-lte
P,mac-lte-framed,mac-lte-framed
P,MAC-NR,mac-nr
P,MAC Control,macc
P,802.1AE Security tag,macsec
P,MikroTik MAC-Telnet Protocol,mactelnet
P,Blubster/Piolet MANOLITO Protocol,manolito
P,Marker,marker
P,Media Agnostic USB,mausb
P,Mobile Broadband Interface Model,mbim
P,Minecraft Pocket Edition,mcpe
P,Meraki Discovery Protocol,mdp
P,MDS Header,mdshdr
P,Media Type,media
P,MEGACO,megaco
P,Memcache Protocol,memcache
P,Mesh Header,mesh
P,Message Analyzer WFP Capture v4,message_analyzer.wfp_capture.v4
P,Message Analyzer WFP Capture2 v4,message_analyzer.wfp_capture2.v4
P,Message Analyzer WFP Capture v6,message_analyzer.wfp_capture.v6
P,Message Analyzer WFP Capture2 v6,message_analyzer.wfp_capture2.v6
P,Message Analyzer WFP Capture AUTH v4,message_analyzer.wfp_capture.auth.v4
P,Message Analyzer WFP Capture AUTH v6,message_analyzer.wfp_capture.auth.v6
P,ETW WFP Capture,etw.wfp_capture
P,ETW Ndis,etw.ndis
P,Media Type: message/http,message-http
P,Metadata,meta
P,Metamako ethernet trailer,metamako
P,Media Gateway Control Protocol,mgcp
P,DCE/RPC Remote Management,mgmt
P,NXP MiFare,mifare
P,Media-Independent Handover,mih
P,Multimedia Internet KEYing,mikey
P,Cisco FabricPath,cfp
P,MIME file,mime_dlt
P,Media independent Network Transport,mint
P,Media independent Network Transport Data,mint_data
P,Unreliable Multicast Inter-ORB Protocol,miop
P,Mobile IP,mip
P,Mobile IPv6,mipv6
P,MIPv6 Option - Pad1,mip6.options.pad1
P,MIPv6 Option - PadN,mip6.options.padn
P,MIPv6 Option - Binding Refresh Advice,mip6.options.bra
P,MIPv6 Option - Alternate Care-of Address,mip6.options.acoa
P,MIPv6 Option - Nonce Indices,mip6.options.ni
P,MIPv6 Option - Authorization Data,mip6.options.bad_auth
P,MIPv6 Option - Mobile Network Prefix,mip6.options.mnp
P,MIPv6 Option - Mobility Header Link-Layer Address,mip6.options.mhlla
P,MIPv6 Option - Mobile Node Identifier,mip6.options.mnid
P,MIPv6 Option - AUTH-OPTION-TYPE,mip6.options.auth
P,MIPv6 Option - MESG-ID-OPTION-TYPE,mip6.options.mseg_id
P,MIPv6 Option - CGA Parameters Request,mip6.options.cgapr
P,MIPv6 Option - CGA Parameters,mip6.options.cgar
P,MIPv6 Option - Signature,mip6.options.sign
P,MIPv6 Option - Permanent Home Keygen Token,mip6.options.phkt
P,MIPv6 Option - Care-of Test Init,mip6.options.coti
P,MIPv6 Option - Care-of Test,mip6.options.cot
P,MIPv6 Option - DNS-UPDATE-TYPE,mip6.options.dnsu
P,MIPv6 Option - Experimental,mip6.options.em
P,MIPv6 Option - Vendor Specific,mip6.options.vsm
P,MIPv6 Option - Service Selection,mip6.options.ssm
P,MIPv6 Option - Binding Authorization Data for FMIPv6 (BADF),mip6.options.badff
P,MIPv6 Option - Home Network Prefix,mip6.options.hnp
P,MIPv6 Option - Handoff Indicator,mip6.options.hi
P,MIPv6 Option - Access Technology Type Option,mip6.options.att
P,MIPv6 Option - Mobile Node Link-layer Identifier,mip6.options.mnlli
P,MIPv6 Option - Link-local Address,mip6.options.lla
P,MIPv6 Option - Timestamp,mip6.options.ts
P,MIPv6 Option - Restart Counter,mip6.options.rc
P,MIPv6 Option - IPv4 Home Address,mip6.options.ipv4ha
P,MIPv6 Option - IPv4 Address Acknowledgement,mip6.options.ipv4aa
P,MIPv6 Option - NAT Detection,mip6.options.natd
P,MIPv6 Option - IPv4 Care-of Address,mip6.options.ipv4coa
P,MIPv6 Option - GRE Key,mip6.options.grek
P,MIPv6 Option - Mobility Header IPv6 Address/Prefix,mip6.options.mhipv6ap
P,MIPv6 Option - Binding Identifier,mip6.options.bi
P,MIPv6 Option - IPv4 Home Address Request,mip6.options.ipv4hareq
P,MIPv6 Option - IPv4 Home Address Reply,mip6.options.ipv4harep
P,MIPv6 Option - IPv4 Default-Router Address,mip6.options.ipv4dra
P,MIPv6 Option - IPv4 DHCP Support Mode,mip6.options.ipv4dsm
P,MIPv6 Option - Context Request,mip6.options.cr
P,MIPv6 Option - Mobile Node Link-local Address Interface Identifier,mip6.options.lmaa
P,MIPv6 Option - Redirect-Capability,mip6.options.recap
P,MIPv6 Option - Redirect,mip6.options.redir
P,MIPv6 Option - Load Information,mip6.options.load_inf
P,MIPv6 Option - Alternate IPv4,mip6.options.alt_ip4
P,MIPv6 Option - Mobile Node Group Identifier,mip6.options.mng
P,MIPv6 Option - MAG IPv6 Address,mip6.options.mag_ipv6
P,MIPv6 Option - Access Network Identifier,mip6.options.acc_net_id
P,MIPv6 Option - Delegated Mobile Network Prefix,mip6.options.dmnp
P,MACsec Key Agreement,mka
P,Mesh Link Establishment,mle
P,MMS,mms
P,MMS Message Encapsulation,mmse
P,Mikrotik Neighbor Discovery Protocol,mndp
P,Modbus/TCP,mbtcp
P,Modbus/UDP,mbudp
P,Modbus RTU,mbrtu
P,Modbus,modbus
P,Mojito DHT,mojito
P,MoldUDP,moldudp
P,MoldUDP64,moldudp64
P,Mongo Wire Protocol,mongo
P,Mount Service,mount
P,SGI Mount Service,sgimount
P,PPP Multilink Protocol,mp
P,ISO/IEC 13818-1,mp2t
P,MP4 / ISOBMFF file format,mp4
P,MP4V-ES,mp4v-es
P,iWARP Marker Protocol data unit Aligned framing,iwarp_mpa
P,RFC 2250 MPEG1,mpeg1
P,Moving Picture Experts Group Audio,mpeg-audio
P,MPEG2 Conditional Access Table,mpeg_ca
P,MPEG2 Descriptors,mpeg_descr
P,MPEG2 Program Association Table,mpeg_pat
P,Moving Picture Experts Group,mpeg
P,Packetized Elementary Stream,mpeg-pes
P,MPEG2 Program Map Table,mpeg_pmt
P,MPEG2 Section,mpeg_sect
P,MultiProtocol Label Switching Header,mpls
P,PW Associated Channel Header,pwach
P,PW MPLS Control Word (generic/preferred),pwmcw
P,Management Communication Channel (MCC),mcc
P,Multiprotocol Label Switching Echo,mpls-echo
P,MPLS-MAC,mpls_mac
P,MPLS Direct Loss Measurement (DLM),mplspmdlm
P,MPLS Inferred Loss Measurement (ILM),mplspmilm
P,MPLS Delay Measurement (DM),mplspmdm
P,MPLS Direct Loss and Delay Measurement (DLM+DM),mplspmdlmdm
P,MPLS Inferred Loss and Delay Measurement (ILM+DM),mplspmilmdm
P,PSC,mpls_psc
P,MPLS ITU-T Y.1711 OAM,mpls_y1711
P,PPP MPLS Control Protocol,mplscp
P,MPLS-TP Fault-Management,mplstp_fm
P,MPLS-TP Lock-Instruct,mplstp_lock
P,WebSphere MQ,mq
P,WebSphere MQ Programmable Command Formats,mqpcf
P,MQ Telemetry Transport Protocol,mqtt
P,MQ Telemetry Transport Protocol for Sensor Networks,mqttsn
P,Media Resource Control Protocol Version 2 (MRCPv2),mrcpv2
P,Multicast Router DISCovery protocol,mrdisc
P,Multiple Mac Registration Protocol,mrp-mmrp
P,Multiple Stream Reservation Protocol,mrp-msrp
P,Multiple VLAN Registration Protocol,mrp-mvrp
P,Multicast Source Discovery Protocol,msdp
P,Message Pack,msgpack
P,Microsoft Media Server,msmms
P,MSNIP: Multicast Source Notification of Interest Protocol,msnip
P,MS Network Load Balancing,msnlb
P,MSN Messenger Service,msnms
P,MS Proxy Protocol,msproxy
P,Message Session Relay Protocol,msrp
P,BACnet MS/TP,mstp
P,Windows Search Protocol,mswsp
P,Message Transfer Part Level 2,mtp2
P,Message Transfer Part Level 3,mtp3
P,Message Transfer Part Level 3 Management,mtp3mg
P,MUDURL,mudurl
P,MIME Multipart Media Encapsulation,mime_multipart
P,MUX27010 Protocol,mux27010
